# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
     18.49000000  0.559745278173183E-008 -0.196584952943929E-008  0.715926520918835E-002  0.124518413584866E-008 -0.873708371368282E-008  0.690917969402576E-001  0.999999984842662E+000  0.100000010635450E+001  0.158961547497328E+000  0.681364971528408E-007 -0.239298313158992E-007  0.871480783427650E-001
     18.50000000  0.554414203803505E-008 -0.182623184117410E-008  0.708832222561996E-002  0.128148868149853E-008 -0.861688271370812E-008  0.690752121833206E-001  0.999999984409167E+000  0.100000010483462E+001  0.159617936159002E+000  0.674510780478874E-007 -0.222182811348443E-007  0.862378655504865E-001
     18.51000000  0.549525687380728E-008 -0.169712376636386E-008  0.701448923321921E-002  0.131135723825757E-008 -0.849581894317769E-008  0.690554578688766E-001  0.999999984054400E+000  0.100000010330590E+001  0.160312156196548E+000  0.668202128827389E-007 -0.206363731415926E-007  0.852934948430628E-001
     18.52000000  0.545158278201300E-008 -0.157798886021481E-008  0.693808008471963E-002  0.133566898235560E-008 -0.837443227552013E-008  0.690322106361903E-001  0.999999983767548E+000  0.100000010177490E+001  0.161048076147303E+000  0.662533594225406E-007 -0.191773778920721E-007  0.843188358199280E-001
     18.53000000  0.541377918357648E-008 -0.146830369107099E-008  0.685944722410547E-002  0.135538601616952E-008 -0.825317070774956E-008  0.690051854523511E-001  0.999999983536815E+000  0.100000010024707E+001  0.161829090649136E+000  0.657584236833389E-007 -0.178347385327732E-007  0.833182184756646E-001
     18.54000000  0.538237205838677E-008 -0.136756953723210E-008  0.677897645614082E-002  0.137153656031859E-008 -0.813240028261569E-008  0.689741404052911E-001  0.999999983349628E+000  0.100000009872685E+001  0.162658063531542E+000  0.653416746577906E-007 -0.166022123339627E-007  0.822963684607747E-001
     18.55000000  0.535774876902294E-008 -0.127532194661752E-008  0.669708111996975E-002  0.138519769831127E-008 -0.801241631012949E-008  0.689388807421421E-001  0.999999983192848E+000  0.100000009721782E+001  0.163537280247414E+000  0.650076859218348E-007 -0.154739858341760E-007  0.812583353212057E-001
     18.56000000  0.534015506164018E-008 -0.119113803364901E-008  0.661419577854573E-002  0.139747795760004E-008 -0.789345551817334E-008  0.688992620804830E-001  0.999999983052983E+000  0.100000009572282E+001  0.164468410488823E+000  0.647593038322581E-007 -0.144447621720450E-007  0.802094150983929E-001
     18.57000000  0.532969419192033E-008 -0.111464144660765E-008  0.653076954408290E-002  0.140949999814184E-008 -0.777570875270035E-008  0.688551927367702E-001  0.999999982916398E+000  0.100000009424414E+001  0.165452481623627E+000  0.645976415834911E-007 -0.135098199013407E-007  0.791550687678467E-001
     18.58000000  0.532632809070622E-008 -0.104550499767122E-008  0.644725916564196E-002  0.142238366214468E-008 -0.765933384780192E-008  0.688066351338733E-001  0.999999982769522E+000  0.100000009278367E+001  0.166489863373388E+000  0.645220979919294E-007 -0.126650433022518E-007  0.781008380596696E-001
     18.59000000  0.532988045449955E-008 -0.983451005523137E-009  0.636412200829540E-002  0.143722961726237E-008 -0.754446829450206E-008  0.687536062678202E-001  0.999999982599047E+000  0.100000009134305E+001  0.167580263931181E+000  0.645303995245040E-007 -0.119069249002775E-007  0.770522602380865E-001
     18.60000000  0.534004162086339E-008 -0.928249455556634E-009  0.628180905400966E-002  0.145510380082587E-008 -0.743124135416625E-008  0.686961772321898E-001  0.999999982392110E+000  0.100000008992381E+001  0.168722737495108E+000  0.646186637904131E-007 -0.112325415681966E-007  0.760147834186717E-001
     18.61000000  0.535637506826983E-008 -0.879714134063787E-009  0.620075805248878E-002  0.147702284555383E-008 -0.731978528733042E-008  0.686344718166812E-001  0.999999982136477E+000  0.100000008852751E+001  0.169915702974702E+000  0.647814824746413E-007 -0.106395062018978E-007  0.749936839722736E-001
     18.62000000  0.537832536425382E-008 -0.837696939300665E-009  0.612138694580480E-002  0.150394063838735E-008 -0.721024540085383E-008  0.685686642139108E-001  0.999999981820694E+000  0.100000008715587E+001  0.171156973416587E+000  0.650120215110463E-007 -0.101258975144038E-007  0.739939875045683E-001
     18.63000000  0.540522737493837E-008 -0.802080612977528E-009  0.604408768384574E-002  0.153673613446001E-008 -0.710278865469467E-008  0.684989758850413E-001  0.999999981434240E+000  0.100000008581087E+001  0.172443795497777E+000  0.653021361718248E-007 -0.969017097269409E-008  0.730203948116880E-001
     18.64000000  0.543631654298881E-008 -0.772770169711212E-009  0.596922053860733E-002  0.157620251854685E-008 -0.699761061330833E-008  0.684256716501669E-001  0.999999980967651E+000  0.100000008449483E+001  0.173772898252775E+000  0.656424986875987E-007 -0.933105429935008E-008  0.720772140976350E-001
     18.65000000  0.547074003964033E-008 -0.749683328636634E-009  0.589710901438313E-002  0.162303777739026E-008 -0.689494057456027E-008  0.683490550831124E-001  0.999999980412633E+000  0.100000008321047E+001  0.175140550038461E+000  0.660227360055378E-007 -0.904743126810746E-008  0.711683006012641E-001
     18.66000000  0.550756859927450E-008 -0.732740270221188E-009  0.582803543820732E-002  0.167783671877389E-008 -0.679504475995089E-008  0.682694633022685E-001  0.999999979762152E+000  0.100000008196095E+001  0.176542622600767E+000  0.664315753373477E-007 -0.883821773374179E-008  0.702970046225120E-001
     18.67000000  0.554580885168063E-008 -0.721853052066507E-009  0.576223730079226E-002  0.174108444772360E-008 -0.669822750263191E-008  0.681872612590123E-001  0.999999979010515E+000  0.100000008074987E+001  0.177974660992266E+000  0.668569952393025E-007 -0.870223394931133E-008  0.694661287631745E-001
     18.68000000  0.558441597709494E-008 -0.716915020010909E-009  0.569990440297316E-002  0.181315128727251E-008 -0.660483042289933E-008  0.681028356330312E-001  0.999999978153421E+000  0.100000007958131E+001  0.179431958001582E+000  0.672863800961458E-007 -0.863807723689382E-008  0.686778950105469E-001
     18.69000000  0.562230652177673E-008 -0.717790545251500E-009  0.564117684667083E-002  0.189428911125262E-008 -0.651522963333195E-008  0.680165884493641E-001  0.999999977188007E+000  0.100000007845971E+001  0.180909631695099E+000  0.677066760423238E-007 -0.864399899317979E-008  0.679339220968513E-001
     18.70000000  0.565837122661975E-008 -0.724305404753921E-009  0.558614389294443E-002  0.198462903985372E-008 -0.642983106629865E-008  0.679289305351042E-001  0.999999976112868E+000  0.100000007738989E+001  0.182402704639705E+000  0.681045465398291E-007 -0.871778983235454E-008  0.672352133676616E-001
     18.71000000  0.569148773744107E-008 -0.736238101364517E-009  0.553484369317438E-002  0.208418043539928E-008 -0.634906406403863E-008  0.678402749345032E-001  0.999999974928068E+000  0.100000007637693E+001  0.183906183371907E+000  0.684665260337552E-007 -0.885667640158701E-008  0.665821551926718E-001
     18.72000000  0.572053308247117E-008 -0.753312392390099E-009  0.548726388312339E-002  0.219283112597350E-008 -0.627337341487139E-008  0.677510303996934E-001  0.999999973635131E+000  0.100000007542609E+001  0.185415136703056E+000  0.687791703163752E-007 -0.905723305689769E-008  0.659745257561213E-001
     18.73000000  0.574439581953666E-008 -0.775191261724090E-009  0.544334301389846E-002  0.231034877811763E-008 -0.620321005738103E-008  0.676615950704915E-001  0.999999972237022E+000  0.100000007454268E+001  0.186924771501579E+000  0.690292024403085E-007 -0.931531116876040E-008  0.654115138759264E-001
     18.74000000  0.576198777186493E-008 -0.801472531758605E-009  0.540297277897189E-002  0.243638333661487E-008 -0.613902070682462E-008  0.675723504509020E-001  0.999999970738114E+000  0.100000007373196E+001  0.188430504669112E+000  0.692036532237092E-007 -0.962598834849644E-008  0.648917473235269E-001
     18.75000000  0.577225528679892E-008 -0.831686268319754E-009  0.536600098270198E-002  0.257047044910346E-008 -0.608123668389038E-008  0.674836557821620E-001  0.999999969144143E+000  0.100000007299900E+001  0.189928030126214E+000  0.692899955788638E-007 -0.998353936054613E-008  0.644133299540518E-001
     18.76000000  0.577418996550284E-008 -0.865294085761757E-009  0.533223518345680E-002  0.271203579551671E-008 -0.603026224476879E-008  0.673958429026826E-001  0.999999967462150E+000  0.100000007234852E+001  0.191413379742293E+000  0.692762720643421E-007 -0.103814299250678E-007  0.639738868113325E-001
     18.77000000  0.576683882358421E-008 -0.901690411281661E-009  0.530144693370369E-002  0.286040024668501E-008 -0.598646272297870E-008  0.673092116742712E-001  0.999999965700419E+000  0.100000007178477E+001  0.192882977280362E+000  0.691512152054291E-007 -0.108123340337187E-007  0.635706162470579E-001
     18.78000000  0.574931385215979E-008 -0.940205718613851E-009  0.527337653045149E-002  0.301478578233839E-008 -0.595015279735787E-008  0.672240260418294E-001  0.999999963868404E+000  0.100000007131137E+001  0.194333684577378E+000  0.689043602445885E-007 -0.112681748127308E-007  0.632003479898891E-001
     18.79000000  0.572080095607682E-008 -0.980111692682389E-009  0.524773818234118E-002  0.317432210565246E-008 -0.592158519710893E-008  0.671405107805801E-001  0.999999961976640E+000  0.100000007093123E+001  0.195762839341618E+000  0.685261500711988E-007 -0.117401883853251E-007  0.628596060199377E-001
     18.80000000  0.568056825070235E-008 -0.102062823965089E-008  0.522422549457154E-002  0.333805389884102E-008 -0.590094014397950E-008  0.670588489711111E-001  0.999999960036661E+000  0.100000007064633E+001  0.197168284115955E+000  0.680080321371527E-007 -0.122190096234970E-007  0.625446750477166E-001
     18.81000000  0.562797370095550E-008 -0.106093221218010E-008  0.520251716974510E-002  0.350494867152289E-008 -0.588831581391966E-008  0.669791802283638E-001  0.999999958060897E+000  0.100000007045772E+001  0.198548386127282E+000  0.673425471928052E-007 -0.126947781499007E-007  0.622516693646698E-001
     18.82000000  0.556247208624757E-008 -0.110016767858012E-008  0.518228282163258E-002  0.367390516017323E-008 -0.588372007640722E-008  0.669015996965000E-001  0.999999956062575E+000  0.100000007036532E+001  0.199902047913282E+000  0.665234096783346E-007 -0.131572624657286E-007  0.619766028246306E-001
     18.83000000  0.548362127296489E-008 -0.113745752781481E-008  0.516318879973400E-002  0.384376224239880E-008 -0.588706373972114E-008  0.668261578075861E-001  0.999999954055612E+000  0.100000007036792E+001  0.201228708785431E+000  0.655455795820212E-007 -0.135959996504726E-007  0.617154587313405E-001
     18.84000000  0.539108777244278E-008 -0.117191617076653E-008  0.514490392527191E-002  0.401330833364622E-008 -0.589815549555055E-008  0.667528607885330E-001  0.999999952054494E+000  0.100000007046308E+001  0.202528337348222E+000  0.644053255337059E-007 -0.140004477133995E-007  0.614642584453109E-001
     18.85000000  0.528465155745659E-008 -0.120266307243832E-008  0.512710504377702E-002  0.418129123591568E-008 -0.591669871732397E-008  0.666816718879583E-001  0.999999950074165E+000  0.100000007064711E+001  0.203801415446106E+000  0.631002788438978E-007 -0.143601473817208E-007  0.612191275823662E-001
     18.86000000  0.516421010460002E-008 -0.122883683036237E-008  0.510948230555309E-002  0.434642840786428E-008 -0.594229022449236E-008  0.666125132828394E-001  0.999999948129896E+000  0.100000007091506E+001  0.205048914048919E+000  0.616294781327359E-007 -0.146648898924657E-007  0.609763587541089E-001
     18.87000000  0.502978162405561E-008 -0.124960950174224E-008  0.509174409286714E-002  0.450741762321178E-008 -0.597442108070285E-008  0.665452686141658E-001  0.999999946237163E+000  0.100000007126072E+001  0.206272261711504E+000  0.599934041245548E-007 -0.149048872176398E-007  0.607324698951612E-001
     18.88000000  0.488150743274687E-008 -0.126420087597082E-008  0.507362152149314E-002  0.466294797957203E-008 -0.601247944840985E-008  0.664797860914780E-001  0.999999944411513E+000  0.100000007167668E+001  0.207473306351684E+000  0.581940041198551E-007 -0.150709410972201E-007  0.604842573307759E-001
     18.89000000  0.471965342224709E-008 -0.127189239015894E-008  0.505487245402138E-002  0.481171121282262E-008 -0.605575547702144E-008  0.664158820982991E-001  0.999999942668425E+000  0.100000007215437E+001  0.208654271181509E+000  0.562347056035630E-007 -0.151546072817242E-007  0.602288428585744E-001
     18.90000000  0.454461056963185E-008 -0.127204039305745E-008  0.503528497290767E-002  0.495241326308650E-008 -0.610344815721602E-008  0.663533452241305E-001  0.999999941023180E+000  0.100000007268415E+001  0.209817705698576E+000  0.541204184127893E-007 -0.151483514935835E-007  0.599637142470206E-001
     18.91000000  0.435689443819035E-008 -0.126408847696361E-008  0.501468027232193E-002  0.508378602765202E-008 -0.615467403156291E-008  0.662919406439658E-001  0.999999939490717E+000  0.100000007325543E+001  0.210966432696539E+000  0.518575248745996E-007 -0.150456938004362E-007  0.596867586877113E-001
     18.92000000  0.415714361596793E-008 -0.124757861745865E-008  0.499291493924759E-002  0.520459922409670E-008 -0.620847761197422E-008  0.662314147631670E-001  0.999999938085491E+000  0.100000007385676E+001  0.212103492286893E+000  0.494538573393800E-007 -0.148413383483976E-007  0.593962888760383E-001
     18.93000000  0.394611704383593E-008 -0.122216088656068E-008  0.496988260572194E-002  0.531367227400894E-008 -0.626384331864031E-008  0.661715000440614E-001  0.999999936821338E+000  0.100000007447604E+001  0.213232083937551E+000  0.469186625820784E-007 -0.145312857222839E-007  0.590910615321586E-001
     18.94000000  0.372469019141044E-008 -0.118760153543428E-008  0.494551496539226E-002  0.540988610457226E-008 -0.631970872370194E-008  0.661119199307155E-001  0.999999935711333E+000  0.100000007510059E+001  0.214355507528344E+000  0.442625526245724E-007 -0.141129255744294E-007  0.587702883091046E-001
     18.95000000  0.349385004879170E-008 -0.114378927740574E-008  0.491978215846336E-002  0.549219475249998E-008 -0.637497885660754E-008  0.660523937898951E-001  0.999999934767655E+000  0.100000007571742E+001  0.215477104400904E+000  0.414974416489117E-007 -0.135851075847432E-007  0.584336391645645E-001
     18.96000000  0.325468891477097E-008 -0.109073963984913E-008  0.489269253944943E-002  0.555963664302345E-008 -0.642854130739332E-008  0.659926417892080E-001  0.999999934001456E+000  0.100000007631333E+001  0.216600199340815E+000  0.386364688230470E-007 -0.129481892717411E-007  0.580812383952507E-001
     18.97000000  0.300839697773049E-008 -0.102859729363720E-008  0.486429185174301E-002  0.561134540647609E-008 -0.647928184936411E-008  0.659323896376357E-001  0.999999933422736E+000  0.100000007687512E+001  0.217728044375970E+000  0.356939070462462E-007 -0.122040596566494E-007  0.577136536458394E-001
     18.98000000  0.275625370369410E-008 -0.957636310356771E-009  0.483466184171901E-002  0.564656008710719E-008 -0.652610029406038E-008  0.658713731190099E-001  0.999999933040220E+000  0.100000007738982E+001  0.218863765207982E+000  0.326850578375726E-007 -0.113561382790779E-007  0.573318783063770E-001
     18.99000000  0.249961806649305E-008 -0.878258339431762E-009  0.480391835281345E-002  0.566463459367217E-008 -0.656792628904260E-008  0.658093423552858E-001  0.999999932861256E+000  0.100000007784480E+001  0.220010311015350E+000  0.296261328329128E-007 -0.104093495620008E-007  0.569373078018254E-001
     19.00000000  0.223991767731379E-008 -0.790988738741775E-009  0.477220894661387E-002  0.566504623959309E-008 -0.660373477284211E-008  0.657460657435170E-001  0.999999932891716E+000  0.100000007822801E+001  0.221170408280487E+000  0.265341226182745E-007 -0.937007301474515E-008  0.565317103534516E-001
